"","customerId","primaryAccountNumber","balance","Salary","firstName","lastName","middleName","alias","passport","fatherLastName","fatherFirstName","fatherMiddleName","spouseLastName","spouseFirstName","spouseMiddleName","dateOfBirth","marital_Status","addressLine1","addressLine2","addressCity","addressZipCode","addressState","addressCountry","primaryPhone","secondaryPhone","landLinePhone","primaryEmailId","secondaryEmailId","primaryOccupation","primaryOccupationEmployerName","primaryOccupationAddressLine1","primaryOccupationAddressLine2","primaryOccupationAddressCity","primaryOccupationAddressZipCode","primaryOccupationAddressState","primaryOccupationAddressCountry","primaryOccupationPrimaryPhone","primaryOccupationSecondaryPhone","debitCardNo","primaryBranchcode","accountType","kyc_cluster"
"984",984,47530,58072,232288,"Theresa","Hanson","Jessica","Hanson","715568519-4","Chavez","Larry","Adam","Robertson","John","Ryan","21-Oct-93","Married","60 Straubel Point","75899 Autumn Leaf Point","R S",395003,"Gujarat","USA",8162389580,9202399437,8599749282,"rrobertsonrb@symantec.com","rrobertsonrb@smugmug.com","Private","ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac","303 Northwestern Parkway","67204 American Hill","Agraharam",532663,"Andhra Pradesh","India",8414974854,8956689649,8146013029,"USA-WY83113","Savings",3
"290",290,48359,61204,244816,"Ronald","Reynolds","Martha","Reynolds","735853853-6","Duncan","David","Joe","Tucker","Fred","Evelyn","29-Jan-99","Married","67611 Hooker Drive","58642 Sundown Circle","Sadar Bazar",281002,"Uttar Pradesh","USA",9402027142,9129599708,9434416762,"etucker81@kickstarter.com","etucker81@house.gov","Private","morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed","800 Moulton Center","3 Judy Avenue","Agraharam",532663,"Andhra Pradesh","India",8382911846,9870242531,9682293559,"USA-NM87002","Savings",3
"113",113,49055,50097,200388,"Lawrence","Bishop","Frank","Bishop","091151024-9","Bradley","George","Mary","Morrison","Denise","Betty","16-Jul-13","Married","59631 Sundown Junction","29765 Merrick Junction","Sadar Bazar",281002,"Uttar Pradesh","USA",8264995398,9381156733,8817907843,"bmorrison34@nydailynews.com","bmorrison34@pcworld.com","Public","massa quis augue luctus tincidunt nulla mollis molestie lorem quisque","114 Logan Parkway","27355 Westerfield Way","R S",395003,"Gujarat","India",9199794271,8825352976,8236457854,"USA-MO63901","Current",3
"45",45,49085,43567,174268,"Beverly","Myers","Jason","Myers","355440657-0","Jordan","Carlos","Maria","Stone","Larry","Julie","24-Sep-80","Married","593 Brickson Park Street","5415 Mcbride Drive","Sadar Bazar",281002,"Uttar Pradesh","USA",8808381231,9427188798,9451664123,"jstone18@slideshare.net","jstone18@shareasale.com","Public","lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat","9 Longview Lane","2432 Wayridge Hill","R S",395003,"Gujarat","India",8314781648,9599859688,9796895299,"USA-OH44136","Savings",3
"914",914,50072,60379,241516,"Russell","Coleman","Martin","Coleman","655784508-X","Taylor","Carolyn","Sarah","","","","08-May-96","Unmarried","9 Hudson Hill","4602 Express Plaza","R S",395003,"Gujarat","USA",8419811557,9591767382,8250194195,"gdixonpd@pagesperso-orange.fr","gdixonpd@instagram.com","Private","nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla","2406 Walton Lane","81506 Sloan Park","Agraharam",532663,"Andhra Pradesh","India",8710796302,8635587834,8612105522,"USA-AZ85381","Current",3
"728",728,50513,58078,232312,"Justin","Walker","Phillip","Walker","435463877-0","Walker","Nicole","Nancy","","","","06-Jul-13","Unmarried","3 Elka Road","0 Swallow Court","R S",395003,"Gujarat","USA",8875365097,9079582622,8616323068,"rwoodk7@jigsy.com","rwoodk7@odnoklassniki.ru","Private","odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas","5517 Clemons Alley","16733 Chinook Park","Sadar Bazar",281002,"Uttar Pradesh","India",8667817376,9878805907,9363688928,"USA-AZ85737","Current",3
"540",540,51128,47062,188248,"Nicholas","Sullivan","Margaret","Sullivan","756527137-3","Stanley","Tammy","Patricia","","","","15-Mar-80","Unmarried","8549 Boyd Trail","78 Pankratz Drive","Agraharam",532663,"Andhra Pradesh","USA",8130643077,8876807761,8236270505,"rarmstrongez@hao123.com","rarmstrongez@rakuten.co.jp","Private","in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod","830 Waubesa Parkway","016 Nelson Street","Agraharam",532663,"Andhra Pradesh","India",8680942829,9569820902,9888876877,"USA-NM87002","Current",3
"979",979,51588,62419,249676,"Jacqueline","Lynch","Margaret","Lynch","816262619-0","Young","Deborah","Shirley","","","","02-Jun-82","Unmarried","4073 Warner Avenue","19 Barnett Street","Sadar Bazar",281002,"Uttar Pradesh","USA",8167594715,9429192923,8301303983,"cwalkerr6@github.com","cwalkerr6@storify.com","Private","fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit","70 6th Hill","7485 Thierer Crossing","Sadar Bazar",281002,"Uttar Pradesh","India",8692052735,8696079809,9234802595,"USA-GA30907","Savings",3
"992",992,51624,56358,225432,"Ruby","Romero","James","Romero","043776170-3","Webb","Matthew","James","","","","19-Feb-01","Unmarried","7 Upham Circle","30931 Nelson Avenue","Sadar Bazar",281002,"Uttar Pradesh","USA",8837927136,8913491324,9207337974,"kcrawfordrj@t.co","kcrawfordrj@nyu.edu","Private","tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu","47674 Wayridge Alley","82896 Hudson Road","Agraharam",532663,"Andhra Pradesh","India",8222134669,8280174125,9871394943,"USA-AZ85737","Savings",3
"449",449,52253,55502,222008,"Kathy","Stewart","Diana","Stewart","069082306-1","Woods","Edward","Scott","","","","06-Jul-78","Unmarried","213 Prairieview Court","14 Amoth Drive","Sadar Bazar",281002,"Uttar Pradesh","USA",8137089055,9616774429,8373883033,"mdeancg@toplist.cz","mdeancg@spiegel.de","Private","enim blandit mi in porttitor pede justo eu massa donec dapibus","1 Fisk Alley","1705 Granby Junction","Sadar Bazar",281002,"Uttar Pradesh","India",8801162146,8812665828,8398180708,"USA-WV25984","Current",3
"827",827,52536,51974,207896,"Kathleen","Olson","Charles","Olson","622649566-9","Bennett","Rachel","Joseph","Ramirez","Carol","Paul","01-Sep-73","Married","6055 Hanover Terrace","3 Lakewood Gardens Court","Sadar Bazar",281002,"Uttar Pradesh","USA",9071767873,9603991289,8872037493,"pramirezmy@hp.com","pramirezmy@slashdot.org","Private","metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec","8718 Evergreen Crossing","9 Welch Avenue","Sadar Bazar",281002,"Uttar Pradesh","India",8331876542,8897795308,9783042083,"USA-NC28743","Savings",3
"119",119,52539,54830,219320,"Janice","Fuller","Christina","Fuller","889648543-6","West","Victor","Kathryn","","","","09-Dec-04","Unmarried","68492 Longview Terrace","92010 Forest Place","R S",395003,"Gujarat","USA",8597048127,9519422066,8631109260,"sburns3a@amazonaws.com","sburns3a@hexun.com","Public","nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim","4 Ohio Trail","168 Gateway Crossing","R S",395003,"Gujarat","India",9735404818,8964510720,8800528270,"USA-MD21874","Current",3
"813",813,53111,59899,239596,"Chris","Walker","Frances","Walker","599720700-5","Payne","Jessica","Johnny","Sanders","Jerry","Jonathan","31-Oct-09","Married","5817 Lakeland Circle","0346 Ridge Oak Park","R S",395003,"Gujarat","USA",9172428057,9562131493,9099097557,"jsandersmk@webnode.com","jsandersmk@nasa.gov","Private","nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida","711 Miller Street","90033 Eagan Point","Sadar Bazar",281002,"Uttar Pradesh","India",9729133077,9649472718,8216521339,"USA-NV89014","Savings",3
"797",797,53216,50067,200268,"Kathleen","Lee","Carl","Lee","053619198-0","Flores","Samuel","Dorothy","Willis","Norma","Carlos","07-Aug-97","Married","65444 Everett Road","85 Ruskin Street","Sadar Bazar",281002,"Uttar Pradesh","USA",9082845248,9863286965,8208959964,"cwillism4@newyorker.com","cwillism4@youku.com","Private","magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce","8442 Cody Lane","66953 Crowley Crossing","Agraharam",532663,"Andhra Pradesh","India",8468070338,9275851782,9397855079,"USA-MN55406","Current",3
"365",365,53490,47937,191748,"Diane","Mccoy","William","Mccoy","390185975-6","Lawson","Julie","Linda","Smith","Sandra","Nancy","23-Mar-88","Married","637 Bonner Alley","5 La Follette Terrace","R S",395003,"Gujarat","USA",9248124845,8653159573,9505478392,"nsmitha4@blogtalkradio.com","nsmitha4@xinhuanet.com","Private","diam in magna bibendum imperdiet nullam orci pede venenatis non sodales","7977 Melby Street","95 Carpenter Alley","Sadar Bazar",281002,"Uttar Pradesh","India",9868165813,9266200372,9613111526,"USA-NV89014","Current",3
"248",248,54612,48994,195976,"Martin","Howard","Ryan","Howard","046350741-X","Bryant","Martha","Joshua","","","","28-Jun-98","Unmarried","55 Mandrake Lane","6 Schmedeman Lane","Agraharam",532663,"Andhra Pradesh","USA",8736186606,8536394075,9176250159,"ecollins6v@chron.com","ecollins6v@chronoengine.com","Private","nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor","5 Coolidge Trail","829 Florence Avenue","Sadar Bazar",281002,"Uttar Pradesh","India",9471769261,9218020638,8127966660,"USA-GA30907","Current",3
"957",957,54809,46037,184148,"Nicholas","Miller","Sara","Miller","378131722-6","Bryant","Earl","Ashley","","","","30-Nov-00","Divorced","2062 Rowland Junction","9246 Stephen Alley","R S",395003,"Gujarat","USA",9450252751,9582840035,9111456306,"jbarnesqk@latimes.com","jbarnesqk@ocn.ne.jp","Private","vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla","1 Brentwood Circle","551 Bonner Pass","Agraharam",532663,"Andhra Pradesh","India",9130404834,9811024585,8137085716,"USA-CT6492","Savings",3
"706",706,54952,52322,209288,"Howard","Nichols","Diane","Nichols","296603350-9","Fisher","Kathy","Gregory","","","","07-Oct-00","Unmarried","9211 Division Plaza","85 Anzinger Place","R S",395003,"Gujarat","USA",9579793609,9496191116,8118480483,"pshawjl@squarespace.com","pshawjl@whitehouse.gov","Private","sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar","69734 Maple Park","44 Heffernan Circle","Sadar Bazar",281002,"Uttar Pradesh","India",9605523590,8161375081,8635938408,"USA-GA30907","Savings",3
"734",734,55066,48697,194788,"Paula","Hawkins","Kelly","Hawkins","590550067-3","White","Dorothy","Kenneth","","","","29-May-93","Divorced","3 Coolidge Street","6 Drewry Parkway","R S",395003,"Gujarat","USA",9329366142,9695370803,9202913594,"ghudsonkd@ning.com","ghudsonkd@delicious.com","Private","ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent","3 Ramsey Trail","59263 Gina Pass","R S",395003,"Gujarat","India",8579070172,9552986353,9338694584,"USA-ME4947","Current",3
"790",790,55168,49587,198348,"Nicholas","Hill","Julie","Hill","210882844-3","Campbell","Thomas","Deborah","","","","22-Dec-96","Divorced","7 Bunker Hill Court","1 Schmedeman Crossing","R S",395003,"Gujarat","USA",8402276573,9472356897,8170375238,"jdiazlx@mlb.com","jdiazlx@printfriendly.com","Private","luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis","60840 Saint Paul Trail","246 Sheridan Street","Agraharam",532663,"Andhra Pradesh","India",9445652393,9363122972,8253690509,"USA-AZ85737","Current",3
"808",808,55779,53649,214596,"Helen","Rose","Thomas","Rose","527693672-2","Ray","Doris","Stephanie","Ward","Martin","Alice","06-Apr-83","Married","211 Fuller Plaza","520 Forster Street","Agraharam",532663,"Andhra Pradesh","USA",9798988139,8178695552,8993325785,"awardmf@163.com","awardmf@spiegel.de","Private","arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque","7909 Moose Alley","87 Brickson Park Terrace","Sadar Bazar",281002,"Uttar Pradesh","India",9265548160,9733468941,8464147221,"USA-MD21874","Savings",3
"171",171,55872,50025,200100,"Willie","Kennedy","Henry","Kennedy","995917279-1","Hanson","Peter","Bonnie","","","","09-Aug-15","Unmarried","6 Mosinee Lane","209 East Hill","Sadar Bazar",281002,"Uttar Pradesh","USA",8941514893,8225707937,9235042180,"fhart4q@sbwire.com","fhart4q@netlog.com","Private","amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui","509 Havey Drive","7 Anhalt Pass","Sadar Bazar",281002,"Uttar Pradesh","India",9067391340,9474974864,8945558202,"USA-ME4947","Savings",3
"611",611,56072,61302,245208,"Christopher","Simmons","Robert","Simmons","294718002-X","Bailey","Andrew","Kathleen","","","","04-Apr-03","Divorced","76658 Stuart Circle","899 Sutteridge Trail","Agraharam",532663,"Andhra Pradesh","USA",8910645044,9075277258,9557540928,"dalvarezgy@arstechnica.com","dalvarezgy@accuweather.com","Private","ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi","802 Armistice Center","3357 Harper Point","Sadar Bazar",281002,"Uttar Pradesh","India",9342989335,9757764130,9562924650,"USA-GA30907","Current",3
"251",251,56701,56045,224180,"Lois","Fernandez","Angela","Fernandez","806145944-2","Montgomery","Brenda","Henry","","","","24-Jul-13","Unmarried","80919 Ruskin Terrace","8107 Sugar Street","Agraharam",532663,"Andhra Pradesh","USA",9661658808,9183617976,9266689115,"charrison6y@noaa.gov","charrison6y@tripod.com","Private","elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla","2266 Carioca Junction","2 Clove Crossing","Sadar Bazar",281002,"Uttar Pradesh","India",9112515355,9607354455,8396255142,"USA-AR72703","Savings",3
"228",228,56872,45369,181476,"Edward","Stone","Christine","Stone","260110394-9","Cox","Jason","Sara","","","","20-Jun-90","Unmarried","12 Vidon Point","36 Northridge Alley","Agraharam",532663,"Andhra Pradesh","USA",9541919717,8741756405,9194731156,"nstanley6b@columbia.edu","nstanley6b@de.vu","Private","in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean","81123 Judy Trail","835 Namekagon Parkway","Agraharam",532663,"Andhra Pradesh","India",8125045508,9794923263,9298537071,"USA-MD21874","Current",3
"788",788,57569,60729,242916,"Edward","Arnold","Louis","Arnold","672210117-7","Anderson","Kathleen","Andrea","","","","01-Mar-80","Unmarried","27 Armistice Crossing","0256 American Center","Sadar Bazar",281002,"Uttar Pradesh","USA",9334164732,9541078428,8738150867,"rwilliamslv@wikimedia.org","rwilliamslv@virginia.edu","Private","morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus","0819 Buena Vista Park","29137 Moland Circle","R S",395003,"Gujarat","India",9150248871,8812039187,8143984803,"USA-CT6492","Savings",3
"132",132,57741,60809,243236,"Howard","Frazier","Adam","Frazier","902699620-9","Fuller","Steven","Julie","","","","20-Feb-96","Unmarried","326 Fairview Center","77 Sullivan Center","Agraharam",532663,"Andhra Pradesh","USA",9120215926,9056685047,9621222584,"ereynolds3n@cnn.com","ereynolds3n@furl.net","Public","consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum","5 Randy Point","454 Paget Way","Agraharam",532663,"Andhra Pradesh","India",9322507195,9477881759,8521833109,"USA-NM87002","Savings",3
"986",986,57889,45065,180260,"Roger","Murphy","Louise","Murphy","616452624-8","Olson","Paula","Nancy","","","","15-Mar-80","Unmarried","58 Straubel Parkway","06489 Arkansas Pass","Agraharam",532663,"Andhra Pradesh","USA",8620331043,9765551862,9895270439,"dfosterrd@hostgator.com","dfosterrd@wikia.com","Private","platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras","840 Dryden Center","6 Delladonna Hill","R S",395003,"Gujarat","India",9388578008,9677183987,9239774586,"USA-NC28743","Savings",3
"807",807,58055,52342,209368,"Karen","James","Rebecca","James","776549649-2","Spencer","Mary","Beverly","","","","29-Sep-02","Divorced","163 Independence Court","5 Pennsylvania Terrace","Agraharam",532663,"Andhra Pradesh","USA",8880037265,8441334567,9785917710,"awallaceme@foxnews.com","awallaceme@earthlink.net","Private","ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo","39112 Vera Street","07570 Old Gate Center","Agraharam",532663,"Andhra Pradesh","India",9342758094,9430886286,9613030796,"USA-IN46815","Current",3
"143",143,58068,43602,174408,"Billy","Nichols","Keith","Nichols","832512094-0","Rice","Diane","Thomas","","","","20-Jan-98","Divorced","400 Granby Drive","59 Duke Junction","Sadar Bazar",281002,"Uttar Pradesh","USA",8424560419,9575017785,9217120370,"cwood3y@discovery.com","cwood3y@nationalgeographic.com","Public","magna bibendum imperdiet nullam orci pede venenatis non sodales sed","98 Mockingbird Plaza","7511 Amoth Hill","Agraharam",532663,"Andhra Pradesh","India",9282442501,8827924879,8893742851,"USA-NC28743","Savings",3
"392",392,58294,48624,194496,"Donald","Fox","Phillip","Fox","231178128-6","Henry","Tina","Kathy","","","","21-Sep-99","Unmarried","53 Spenser Terrace","7852 Macpherson Lane","R S",395003,"Gujarat","USA",9066775317,8378835448,9294773880,"fhicksav@washingtonpost.com","fhicksav@nymag.com","Private","ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy","18274 Fallview Junction","1 Pine View Alley","Agraharam",532663,"Andhra Pradesh","India",9058774653,8281019971,8434434768,"USA-AZ85381","Current",3
"407",407,58821,47837,191348,"Walter","Burns","Patricia","Burns","927603221-5","Carter","Kelly","Sharon","Thompson","Rebecca","Shirley","13-Jan-00","Married","57745 Veith Terrace","21980 Oakridge Place","Agraharam",532663,"Andhra Pradesh","USA",8164946953,8960611572,8918548826,"sthompsonba@a8.net","sthompsonba@dion.ne.jp","Private","justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla","855 Calypso Circle","4424 Coolidge Road","Sadar Bazar",281002,"Uttar Pradesh","India",8477724802,9311734832,9561897319,"USA-LA70301","Savings",3
"140",140,58916,50936,203744,"Steve","Sanchez","Christopher","Sanchez","647827374-1","Kelly","Robert","Frank","Jordan","Robin","Robin","28-Feb-88","Married","183 Portage Street","331 Fordem Way","R S",395003,"Gujarat","USA",8382647691,9525658132,9689100077,"rjordan3v@cnn.com","rjordan3v@mtv.com","Public","pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu","788 Laurel Court","779 Melvin Avenue","R S",395003,"Gujarat","India",8343484590,9854377018,8768927632,"USA-OH44136","Savings",3
"145",145,59037,49139,196556,"Rebecca","Fernandez","Louis","Fernandez","616026337-4","Howard","Charles","Ernest","","","","27-Jan-14","Unmarried","0356 Autumn Leaf Plaza","613 Aberg Plaza","R S",395003,"Gujarat","USA",8742239340,8672067116,8294956184,"jpatterson40@auda.org.au","jpatterson40@yale.edu","Public","pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti","5357 Pierstorff Center","64 Lyons Drive","Agraharam",532663,"Andhra Pradesh","India",9368013196,8138279196,9061698646,"USA-WY83113","Current",3
"460",460,60177,54635,218540,"Ruby","Miller","Margaret","Miller","348414209-X","Robertson","Alan","Phillip","Brooks","Victor","Stephen","10-May-07","Married","7620 Utah Terrace","9 Bowman Junction","Agraharam",532663,"Andhra Pradesh","USA",8925335794,8532487454,8865571643,"sbrookscr@adobe.com","sbrookscr@hostgator.com","Private","nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac","5 Northland Plaza","3 Bonner Road","R S",395003,"Gujarat","India",9063083355,8309850418,8207291982,"USA-GA30519","Current",3
"393",393,60289,56447,225788,"Carol","Campbell","Richard","Campbell","699720111-3","Weaver","Willie","Dennis","Wood","Lori","Carl","27-Aug-74","Married","94017 East Alley","626 7th Parkway","Sadar Bazar",281002,"Uttar Pradesh","USA",9568708915,8347049715,9692956861,"cwoodaw@addtoany.com","cwoodaw@theguardian.com","Private","lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus","4614 New Castle Court","42 Daystar Center","Agraharam",532663,"Andhra Pradesh","India",8101702173,9251288765,9052997003,"USA-GA30519","Current",3
"273",273,60655,49817,199268,"John","Henry","Gerald","Henry","688628981-0","Jenkins","Lori","Ann","","","","30-Jul-89","Unmarried","92165 Norway Maple Lane","7 Merrick Place","R S",395003,"Gujarat","USA",8647152447,8444069737,9102067165,"mcarpenter7k@ft.com","mcarpenter7k@de.vu","Private","at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis","6 Warbler Street","054 Surrey Street","R S",395003,"Gujarat","India",9387751087,8190950392,9135057566,"USA-CT6492","Savings",3
"962",962,60774,62313,249252,"Betty","Chapman","Kenneth","Chapman","704010608-6","Lopez","Bonnie","Jerry","Young","Lori","Amy","11-Nov-71","Married","32076 Corscot Place","48 Sheridan Place","Agraharam",532663,"Andhra Pradesh","USA",9580488766,8368967272,9175572640,"ayoungqp@bing.com","ayoungqp@edublogs.org","Private","ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet","3689 Spohn Center","24 Iowa Drive","Sadar Bazar",281002,"Uttar Pradesh","India",9825124939,9651484070,8680285087,"USA-GA30907","Current",3
"436",436,61331,55545,222180,"Matthew","Harper","Heather","Harper","771620157-3","Young","Gerald","Lori","","","","07-Feb-97","Unmarried","08 Sutherland Plaza","7083 Mifflin Court","R S",395003,"Gujarat","USA",8662980008,8869993212,8858629241,"alewisc3@privacy.gov.au","alewisc3@icio.us","Private","nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit","52 Mesta Way","2298 Monica Drive","R S",395003,"Gujarat","India",8311537056,8793774161,8575168567,"USA-MD21874","Current",3
"150",150,61343,54696,218784,"Cynthia","Thompson","Donna","Thompson","639121079-9","Rivera","Alan","Annie","Oliver","Walter","Billy","20-Feb-87","Married","76935 Scott Avenue","4152 Westend Road","Agraharam",532663,"Andhra Pradesh","USA",9225897632,9871087678,9061840435,"boliver45@bbc.co.uk","boliver45@hc360.com","Public","quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla","20 Oneill Point","81 Center Park","Agraharam",532663,"Andhra Pradesh","India",9617784374,9752457645,9400679953,"USA-MS39466","Current",3
"802",802,61556,47689,190756,"Carl","Olson","Robert","Olson","486488191-X","Armstrong","Antonio","Matthew","","","","26-May-12","Divorced","0262 Crownhardt Alley","7 Ilene Crossing","R S",395003,"Gujarat","USA",8465496707,9775258736,9336367605,"tclarkm9@dailymail.co.uk","tclarkm9@youku.com","Private","semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam","6 Crest Line Parkway","602 Briar Crest Terrace","Sadar Bazar",281002,"Uttar Pradesh","India",9681216100,8528770128,8226876850,"USA-MN55330","Current",3
"116",116,61837,50625,202500,"Randy","Mason","Earl","Mason","183878146-3","Roberts","Robert","Adam","Black","Peter","Andrea","12-Jun-73","Married","2220 Prairie Rose Trail","1 Moose Plaza","Sadar Bazar",281002,"Uttar Pradesh","USA",8957451555,8969276010,9518454531,"ablack37@apple.com","ablack37@mediafire.com","Public","eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a","3 Lakewood Gardens Pass","69912 Veith Point","Agraharam",532663,"Andhra Pradesh","India",9276636667,8411009020,9300549117,"USA-MS39466","Current",3
"36",36,61867,58675,234700,"William","Hall","Sean","Hall","286491560-X","Dixon","Roy","Louis","","","","05-Jul-13","Unmarried","08107 Stone Corner Drive","5 Golf Lane","R S",395003,"Gujarat","USA",8406040245,8561496910,9203924733,"ktaylorz@liveinternet.ru","ktaylorz@sourceforge.net","Public","tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat","5174 Merry Junction","6 Crescent Oaks Lane","Sadar Bazar",281002,"Uttar Pradesh","India",8970782006,9555885898,8720705610,"USA-AZ86004","Savings",3
"653",653,62516,57248,228992,"Virginia","Cox","Jeremy","Cox","012825115-8","Gordon","Christopher","Anna","Gonzales","Louis","Janice","07-Jan-91","Married","3849 Stuart Center","0 Fremont Terrace","Agraharam",532663,"Andhra Pradesh","USA",9341949555,9322682779,9618076672,"jgonzalesi4@wordpress.org","jgonzalesi4@wikia.com","Private","nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus","06 Dayton Street","52616 Moulton Circle","Agraharam",532663,"Andhra Pradesh","India",9084248512,8541061739,8933630540,"USA-MN55330","Savings",3
"269",269,63154,60524,242096,"Kelly","Richardson","Helen","Richardson","097795984-8","Adams","Andrea","Rose","Welch","Ruby","Nancy","20-Jul-14","Married","7 Granby Alley","747 La Follette Crossing","Sadar Bazar",281002,"Uttar Pradesh","USA",9052511138,9277855213,8244993196,"nwelch7g@theguardian.com","nwelch7g@gizmodo.com","Private","potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla","7 Mendota Terrace","84 Marquette Junction","R S",395003,"Gujarat","India",8504368983,9190597996,8119744731,"USA-LA70301","Current",3
"506",506,63220,55920,223680,"Nicholas","Wallace","Justin","Wallace","085021050-X","Jones","Cheryl","Todd","","","","11-Jul-92","Unmarried","19256 Mcguire Road","6910 1st Plaza","R S",395003,"Gujarat","USA",9105640003,8250417488,8871228934,"jhenrye1@reverbnation.com","jhenrye1@ucoz.ru","Private","ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam","7174 Mcbride Crossing","855 Corry Park","R S",395003,"Gujarat","India",8432822230,9189878489,9400216714,"USA-KS67212","Current",3
"340",340,63308,46121,184484,"Mary","Cunningham","Rose","Cunningham","873986049-3","Smith","Howard","Jean","","","","29-Sep-80","Unmarried","70660 Quincy Court","0906 Oak Valley Way","Sadar Bazar",281002,"Uttar Pradesh","USA",8100338162,8919450013,8450193828,"pmason9f@furl.net","pmason9f@lycos.com","Private","faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus","08798 Northridge Junction","71472 Lillian Street","R S",395003,"Gujarat","India",9151433864,8829532297,9354852155,"USA-AZ86322","Savings",3
"221",221,63404,46176,184704,"Earl","Diaz","Dorothy","Diaz","059567377-5","Black","Larry","Christine","","","","14-Nov-71","Divorced","997 North Road","23314 Daystar Parkway","Agraharam",532663,"Andhra Pradesh","USA",9580968183,9200287624,9856346978,"phughes64@com.com","phughes64@prnewswire.com","Private","arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque","19 Shoshone Drive","9 Gateway Place","Agraharam",532663,"Andhra Pradesh","India",8285177442,9875207476,8745282052,"USA-WY83113","Savings",3
"217",217,63531,58805,235220,"Brian","Turner","Angela","Turner","690318233-0","Gardner","Carl","Edward","Jackson","Keith","Christine","03-May-77","Married","5 Artisan Crossing","84 Lien Junction","R S",395003,"Gujarat","USA",8686436441,9503597276,9315236076,"cjackson60@posterous.com","cjackson60@facebook.com","Private","est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum","8602 International Point","94 Meadow Ridge Park","Agraharam",532663,"Andhra Pradesh","India",9559977025,9254677120,9043091104,"USA-GA30907","Current",3
