"","transactionId","fromCustomerId","fromAccountNo","toCustomerId","toAccountNo","transactionSource","debitCreditIndicator","amount","timeOfTransaction","date","status","chequeId","wireId","onlineId","branchCode","description","tran_cluster"
"8908",3529819,669,52493,677,54583,"Cash","credit",35128,"01:07:12",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8910",1133067,669,52493,677,54583,"Cash","credit",48741,"00:55:19",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8913",1571685,669,52493,677,54583,"Cash","credit",24193,"03:16:55",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8915",6689755,604,43176,628,31715,"Cash","credit",26522,"03:46:32",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8917",8039449,604,43176,628,31715,"Cash","credit",25625,"00:17:02",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8919",5888972,604,43176,628,31715,"Cash","credit",39489,"00:03:08",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8924",6944807,604,43176,628,31715,"Cash","credit",25474,"01:14:59",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8932",6462336,604,43176,628,31715,"Cash","credit",49133,"00:48:37",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8933",294973,604,43176,628,31715,"Cash","credit",35342,"02:03:09",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8934",6848144,604,43176,628,31715,"Cash","credit",49380,"00:50:18",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8937",9009934,604,43176,628,31715,"Cash","credit",25057,"03:54:08",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8940",5449001,604,43176,628,31715,"Cash","credit",30201,"03:35:06",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8941",9610950,604,43176,628,31715,"Cash","credit",31429,"00:21:55",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8942",9404375,604,43176,628,31715,"Cash","credit",28359,"00:13:06",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8949",2693615,604,43176,628,31715,"Cash","credit",46276,"03:26:48",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8952",5566585,604,43176,628,31715,"Cash","credit",30470,"00:09:14",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8953",9520680,604,43176,628,31715,"Cash","credit",44611,"03:25:53",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8955",2190745,604,43176,628,31715,"Cash","credit",42010,"00:02:50",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8957",132377,604,43176,628,31715,"Cash","credit",33754,"00:39:50",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8961",9220582,604,43176,628,31715,"Cash","credit",39266,"02:28:05",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8966",1952077,604,43176,628,31715,"Cash","credit",45470,"01:23:08",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8970",9601223,604,43176,628,31715,"Cash","credit",49528,"00:01:04",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8977",215884,604,43176,628,31715,"Cash","credit",29254,"03:58:12",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8978",5940740,604,43176,628,31715,"Cash","credit",49811,"01:24:51",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8979",3382141,604,43176,628,31715,"Cash","credit",40771,"02:04:16",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8980",1308942,604,43176,628,31715,"Cash","credit",27383,"01:19:42",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8981",8015244,604,43176,628,31715,"Cash","credit",48175,"01:30:46",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8986",5763335,604,43176,628,31715,"Cash","credit",41313,"00:30:25",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8989",3314433,604,43176,628,31715,"Cash","credit",23661,"01:23:01",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8992",3943647,604,43176,628,31715,"Cash","credit",38112,"03:45:06",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"8999",8792760,604,43176,628,31715,"Cash","credit",27184,"02:40:30",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9001",9258326,604,43176,628,31715,"Cash","credit",28843,"00:22:10",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9002",5272438,604,43176,628,31715,"Cash","credit",24295,"01:16:36",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9004",1121958,604,43176,628,31715,"Cash","credit",42640,"00:15:23",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9016",674014,604,43176,628,31715,"Cash","credit",37774,"02:54:06",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9024",718337,604,43176,628,31715,"Cash","credit",46810,"02:27:27",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9029",7658464,604,43176,628,31715,"Cash","credit",34630,"00:52:10",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9034",8191326,604,43176,628,31715,"Cash","credit",23404,"04:00:03",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9036",3638021,604,43176,628,31715,"Cash","credit",26943,"02:07:20",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9037",5223551,604,43176,628,31715,"Cash","credit",36324,"00:27:38",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9039",1148587,604,43176,628,31715,"Cash","credit",44189,"02:12:21",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9041",4428553,604,43176,628,31715,"Cash","credit",28010,"02:50:11",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9042",9012644,604,43176,628,31715,"Cash","credit",33919,"03:00:27",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9046",4984567,604,43176,628,31715,"Cash","credit",33826,"02:46:37",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9048",6431658,604,43176,628,31715,"Cash","credit",34255,"01:15:05",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9049",9748450,604,43176,628,31715,"Cash","credit",25584,"01:43:44",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9052",7352914,604,43176,628,31715,"Cash","credit",26037,"01:25:52",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9059",7430020,604,43176,628,31715,"Cash","credit",40715,"00:51:36",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9061",9674671,604,43176,628,31715,"Cash","credit",27030,"01:08:57",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9062",9839502,604,43176,628,31715,"Cash","credit",36054,"01:39:47",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9068",2577231,604,43176,628,31715,"Cash","credit",25564,"00:19:45",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9070",2307799,604,43176,628,31715,"Cash","credit",48721,"03:20:51",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9073",1545624,604,43176,628,31715,"Cash","credit",47106,"00:31:52",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9074",4459581,604,43176,628,31715,"Cash","credit",23034,"00:27:52",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9075",1538223,604,43176,628,31715,"Cash","credit",25591,"00:51:36",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9080",4410922,604,43176,628,31715,"Cash","credit",45524,"02:01:44",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9088",4197276,604,43176,628,31715,"Cash","credit",28288,"01:54:43",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9092",3527832,604,43176,628,31715,"Cash","credit",38605,"00:54:41",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9096",4579142,604,43176,628,31715,"Cash","credit",33461,"03:56:02",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9097",1876729,604,43176,628,31715,"Cash","credit",26811,"02:30:32",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9099",2714050,604,43176,628,31715,"Cash","credit",40851,"03:07:16",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9102",1512901,604,43176,628,31715,"Cash","credit",31462,"04:00:32",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9108",4123114,604,43176,628,31715,"Cash","credit",39652,"01:35:50",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9110",7406132,604,43176,628,31715,"Cash","credit",48221,"03:14:02",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9111",808722,604,43176,628,31715,"Cash","credit",27073,"03:03:57",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9116",5352045,604,43176,628,31715,"Cash","credit",25277,"00:51:22",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9124",8330830,604,43176,628,31715,"Cash","credit",23007,"03:28:39",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9129",6591671,604,43176,628,31715,"Cash","credit",32142,"02:07:02",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9130",5029195,604,43176,628,31715,"Cash","credit",25211,"01:48:50",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9132",913288,604,43176,628,31715,"Cash","credit",31708,"03:37:04",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9134",1296028,604,43176,628,31715,"Cash","credit",46998,"01:25:24",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9135",4486818,604,43176,628,31715,"Cash","credit",26840,"03:19:27",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9138",8243867,604,43176,628,31715,"Cash","credit",37230,"01:57:21",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9143",1204346,604,43176,628,31715,"Cash","credit",37546,"03:25:43",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9145",8285325,604,43176,628,31715,"Cash","credit",44430,"03:01:06",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9148",1289621,604,43176,628,31715,"Cash","credit",30070,"01:07:33",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9153",1347865,604,43176,628,31715,"Cash","credit",31599,"03:22:18",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9155",7658496,604,43176,628,31715,"Cash","credit",41057,"02:48:35",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9160",5953631,604,43176,628,31715,"Cash","credit",31226,"01:07:02",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9162",9796315,604,43176,628,31715,"Cash","credit",35864,"02:41:12",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9165",21888,604,43176,628,31715,"Cash","credit",44925,"01:22:40",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9168",6856865,604,43176,628,31715,"Cash","credit",26286,"03:36:44",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9172",1132018,604,43176,628,31715,"Cash","credit",27031,"00:30:18",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9174",6090974,604,43176,628,31715,"Cash","credit",32776,"00:52:40",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9180",5944123,604,43176,628,31715,"Cash","credit",42459,"01:00:57",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9191",5807339,604,43176,628,31715,"Cash","credit",42925,"02:40:23",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9192",8508103,604,43176,628,31715,"Cash","credit",35534,"03:10:34",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9194",9225421,604,43176,628,31715,"Cash","credit",26573,"01:14:47",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9200",3318666,604,43176,628,31715,"Cash","credit",41419,"01:57:51",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9205",3603894,604,43176,628,31715,"Cash","credit",34469,"02:00:53",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9206",494977,604,43176,628,31715,"Cash","credit",33000,"02:19:52",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9209",9777538,604,43176,628,31715,"Cash","credit",39010,"02:17:59",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9211",332622,604,43176,628,31715,"Cash","credit",47431,"04:00:14",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9216",9819535,604,43176,628,31715,"Cash","credit",38311,"02:24:30",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9217",5483327,604,43176,628,31715,"Cash","credit",37858,"03:10:40",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9222",4539600,604,43176,628,31715,"Cash","credit",48949,"01:22:44",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9223",9696776,604,43176,628,31715,"Cash","credit",43868,"00:07:12",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9225",4891251,604,43176,628,31715,"Cash","credit",48961,"03:44:55",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9226",9025944,604,43176,628,31715,"Cash","credit",37441,"02:41:51",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9229",3571139,604,43176,628,31715,"Cash","credit",47183,"00:16:42",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9231",572757,604,43176,628,31715,"Cash","credit",28618,"01:11:49",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9234",4878926,604,43176,628,31715,"Cash","credit",46487,"01:12:39",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9236",5168957,604,43176,628,31715,"Cash","credit",36344,"02:30:59",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9237",4014307,604,43176,628,31715,"Cash","credit",47833,"03:09:19",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9239",769270,604,43176,628,31715,"Cash","credit",47173,"02:52:14",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9241",2342821,604,43176,628,31715,"Cash","credit",31791,"00:00:03",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9245",2993099,604,43176,628,31715,"Cash","credit",48780,"01:39:14",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9249",6478005,604,43176,628,31715,"Cash","credit",46097,"00:03:03",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9251",8627109,604,43176,628,31715,"Cash","credit",25997,"01:05:25",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9254",9693491,604,43176,628,31715,"Cash","credit",48415,"02:39:38",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9255",6470131,604,43176,628,31715,"Cash","credit",22682,"03:43:16",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9257",6868425,604,43176,628,31715,"Cash","credit",41254,"02:01:22",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9260",6638049,604,43176,628,31715,"Cash","credit",40004,"02:39:07",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9262",7499674,604,43176,628,31715,"Cash","credit",31099,"02:40:25",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9273",7804800,604,43176,628,31715,"Cash","credit",44431,"00:13:04",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9276",2178077,604,43176,628,31715,"Cash","credit",40154,"02:06:05",2020-07-11,"Completed","",0,"","USA-AR72335","",3
"9283",6193069,47,22318,436,61331,"Cheque","debit",26595,"02:01:16",2020-07-11,"Open","5058388",0,"","USA-WV25984","",3
"9285",1465076,47,22318,436,61331,"Cheque","debit",42418,"01:40:23",2020-07-11,"Open","334063",0,"","USA-WV25984","",3
"9288",5568523,47,22318,436,61331,"Cheque","debit",41638,"02:43:09",2020-07-11,"Open","3996048",0,"","USA-WV25984","",3
"9289",8378515,47,22318,436,61331,"Cheque","debit",32195,"02:11:33",2020-07-11,"Open","6483232",0,"","USA-WV25984","",3
"9291",1798200,47,22318,436,61331,"Cheque","debit",30044,"03:31:23",2020-07-11,"Open","9896806",0,"","USA-WV25984","",3
"9292",1270652,47,22318,436,61331,"Cheque","debit",34861,"01:19:37",2020-07-11,"Open","9992701",0,"","USA-WV25984","",3
"9297",6528803,47,22318,436,61331,"Cheque","debit",32983,"03:47:34",2020-07-11,"Open","8738402",0,"","USA-WV25984","",3
"9299",2253897,47,22318,436,61331,"Cheque","debit",30202,"00:13:09",2020-07-11,"Open","8524618",0,"","USA-WV25984","",3
"9300",1790805,47,22318,436,61331,"Cheque","debit",23555,"02:59:54",2020-07-11,"Open","6565955",0,"","USA-WV25984","",3
"9307",8559286,47,22318,436,61331,"Cheque","debit",40894,"03:46:05",2020-07-11,"Open","3393039",0,"","USA-WV25984","",3
"9315",8519565,47,22318,436,61331,"Cheque","debit",34589,"02:19:41",2020-07-11,"Open","1795708",0,"","USA-WV25984","",3
"9318",353509,47,22318,436,61331,"Cheque","debit",32392,"00:41:06",2020-07-11,"Open","5536213",0,"","USA-WV25984","",3
"9319",3773936,47,22318,436,61331,"Cheque","debit",49375,"02:20:08",2020-07-11,"Open","1245663",0,"","USA-WV25984","",3
"9322",5156732,47,22318,436,61331,"Cheque","debit",23336,"00:31:35",2020-07-11,"Open","8834097",0,"","USA-WV25984","",3
"9323",4100851,47,22318,436,61331,"Cheque","debit",42557,"03:33:44",2020-07-11,"Open","2916435",0,"","USA-WV25984","",3
"9337",4308380,47,22318,436,61331,"Cheque","debit",46463,"02:19:22",2020-07-11,"Open","2457033",0,"","USA-WV25984","",3
"9339",9635796,47,22318,436,61331,"Cheque","debit",25196,"01:58:51",2020-07-11,"Open","8760793",0,"","USA-WV25984","",3
"9349",4285593,47,22318,436,61331,"Cheque","debit",34673,"00:08:57",2020-07-11,"Open","9930173",0,"","USA-WV25984","",3
"9351",1586281,47,22318,436,61331,"Cheque","debit",23273,"00:32:14",2020-07-11,"Open","4897896",0,"","USA-WV25984","",3
"9353",382831,47,22318,436,61331,"Cheque","debit",46553,"02:56:20",2020-07-11,"Open","4133813",0,"","USA-WV25984","",3
"9356",6763821,47,22318,436,61331,"Cheque","debit",45119,"01:03:30",2020-07-11,"Open","6265052",0,"","USA-WV25984","",3
"9357",7072478,47,22318,436,61331,"Cheque","debit",49631,"00:23:28",2020-07-11,"Open","3439635",0,"","USA-WV25984","",3
"9358",2020858,47,22318,436,61331,"Cheque","debit",44124,"02:32:48",2020-07-11,"Open","5685842",0,"","USA-WV25984","",3
"9360",6944489,47,22318,436,61331,"Cheque","debit",31228,"02:49:33",2020-07-11,"Open","4386072",0,"","USA-WV25984","",3
"9365",969122,47,22318,436,61331,"Cheque","debit",41709,"01:54:46",2020-07-11,"Open","3908387",0,"","USA-WV25984","",3
"9366",6116530,47,22318,436,61331,"Cheque","debit",48623,"03:17:55",2020-07-11,"Open","5398652",0,"","USA-WV25984","",3
"9368",2133369,47,22318,436,61331,"Cheque","debit",42058,"03:47:30",2020-07-11,"Open","6084204",0,"","USA-WV25984","",3
"9369",8764717,47,22318,436,61331,"Cheque","debit",48307,"00:40:42",2020-07-11,"Open","5086734",0,"","USA-WV25984","",3
"9371",4328396,47,22318,436,61331,"Cheque","debit",36424,"02:51:30",2020-07-11,"Open","862829",0,"","USA-WV25984","",3
"9378",2633954,47,22318,436,61331,"Cheque","debit",33663,"00:47:59",2020-07-11,"Open","388007",0,"","USA-WV25984","",3
"9380",4757747,47,22318,436,61331,"Cheque","debit",36409,"00:59:18",2020-07-11,"Open","4230527",0,"","USA-WV25984","",3
"9382",6799592,47,22318,436,61331,"Cheque","debit",36459,"01:19:54",2020-07-11,"Open","6104304",0,"","USA-WV25984","",3
"9395",3868115,47,22318,436,61331,"Cheque","debit",48505,"02:30:43",2020-07-11,"Open","5579104",0,"","USA-WV25984","",3
"9398",1147128,47,22318,436,61331,"Cheque","debit",26758,"01:09:14",2020-07-11,"Open","3855402",0,"","USA-WV25984","",3
"9402",1902255,47,22318,436,61331,"Cheque","debit",42808,"03:23:36",2020-07-11,"Open","7138801",0,"","USA-WV25984","",3
"9403",8767328,47,22318,436,61331,"Cheque","debit",40033,"03:11:14",2020-07-11,"Open","7782283",0,"","USA-WV25984","",3
"9404",3872914,47,22318,436,61331,"Cheque","debit",44560,"01:28:01",2020-07-11,"Open","4241508",0,"","USA-WV25984","",3
"9407",9588216,47,22318,436,61331,"Cheque","debit",44338,"00:55:31",2020-07-11,"Open","6273530",0,"","USA-WV25984","",3
"9411",1373256,47,22318,436,61331,"Cheque","debit",36504,"02:41:20",2020-07-11,"Open","692783",0,"","USA-WV25984","",3
"9412",1019167,47,22318,436,61331,"Cheque","debit",47247,"03:52:43",2020-07-11,"Open","7868875",0,"","USA-WV25984","",3
"9414",6475406,47,22318,436,61331,"Cheque","debit",43739,"01:03:36",2020-07-11,"Open","2977072",0,"","USA-WV25984","",3
"9418",2900058,47,22318,436,61331,"Cheque","debit",31979,"03:33:27",2020-07-11,"Open","2134904",0,"","USA-WV25984","",3
"9419",4736483,47,22318,436,61331,"Cheque","debit",44074,"02:39:51",2020-07-11,"Open","4532707",0,"","USA-WV25984","",3
"9421",7482084,47,22318,436,61331,"Cheque","debit",26599,"03:38:14",2020-07-11,"Open","1468000",0,"","USA-WV25984","",3
"9422",4224149,47,22318,436,61331,"Cheque","debit",35602,"03:22:54",2020-07-11,"Open","3210908",0,"","USA-WV25984","",3
"9432",9469158,47,22318,436,61331,"Cheque","debit",48152,"02:01:19",2020-07-11,"Open","6734704",0,"","USA-WV25984","",3
"9437",8190697,47,22318,436,61331,"Cheque","debit",39236,"00:38:34",2020-07-11,"Open","3601605",0,"","USA-WV25984","",3
"9440",9871608,47,22318,436,61331,"Cheque","debit",32321,"01:32:53",2020-07-11,"Open","7178140",0,"","USA-WV25984","",3
"9441",7845665,47,22318,436,61331,"Cheque","debit",49189,"03:13:22",2020-07-11,"Open","3361326",0,"","USA-WV25984","",3
"9442",7914324,47,22318,436,61331,"Cheque","debit",39307,"03:45:50",2020-07-11,"Open","9577589",0,"","USA-WV25984","",3
"9452",7898175,47,22318,436,61331,"Cheque","debit",35435,"00:13:58",2020-07-11,"Open","5523780",0,"","USA-WV25984","",3
"9454",5205827,47,22318,436,61331,"Cheque","debit",30872,"03:28:07",2020-07-11,"Open","8083386",0,"","USA-WV25984","",3
"9457",8021716,47,22318,436,61331,"Cheque","debit",48564,"00:29:14",2020-07-11,"Open","1850756",0,"","USA-WV25984","",3
"9460",3129932,47,22318,436,61331,"Cheque","debit",43080,"03:21:06",2020-07-11,"Open","1109110",0,"","USA-WV25984","",3
"9462",4479933,47,22318,436,61331,"Cheque","debit",28226,"03:50:08",2020-07-11,"Open","8427529",0,"","USA-WV25984","",3
"9466",8220490,47,22318,436,61331,"Cheque","debit",22921,"03:52:01",2020-07-11,"Open","9800705",0,"","USA-WV25984","",3
"9473",4836968,47,22318,436,61331,"Cheque","debit",44242,"03:45:09",2020-07-11,"Open","961398",0,"","USA-WV25984","",3
"9474",7239478,47,22318,436,61331,"Cheque","debit",22550,"01:26:32",2020-07-11,"Open","1848652",0,"","USA-WV25984","",3
"9482",186744,47,22318,436,61331,"Cheque","debit",26472,"02:08:40",2020-07-11,"Open","4432247",0,"","USA-WV25984","",3
"9484",815875,47,22318,436,61331,"Cheque","debit",24644,"00:08:59",2020-07-11,"Open","4654447",0,"","USA-WV25984","",3
"9487",1580399,47,22318,436,61331,"Cheque","debit",39809,"03:54:32",2020-07-11,"Open","6938400",0,"","USA-WV25984","",3
"9490",9130799,47,22318,436,61331,"Cheque","debit",25043,"00:53:56",2020-07-11,"Open","4393677",0,"","USA-WV25984","",3
"9492",7479881,47,22318,436,61331,"Cheque","debit",31562,"01:18:56",2020-07-11,"Open","2551683",0,"","USA-WV25984","",3
"9493",188906,47,22318,436,61331,"Cheque","debit",45191,"01:55:38",2020-07-11,"Open","1120078",0,"","USA-WV25984","",3
"9497",5684810,47,22318,436,61331,"Cheque","debit",23644,"00:15:37",2020-07-11,"Open","5082950",0,"","USA-WV25984","",3
"9499",8303977,47,22318,436,61331,"Cheque","debit",23196,"00:18:19",2020-07-11,"Open","6034346",0,"","USA-WV25984","",3
"9505",7984023,47,22318,436,61331,"Cheque","debit",45847,"00:58:27",2020-07-11,"Open","1218637",0,"","USA-WV25984","",3
"9506",9815266,47,22318,436,61331,"Cheque","debit",25977,"00:30:23",2020-07-11,"Open","2602942",0,"","USA-WV25984","",3
"9507",2839159,47,22318,436,61331,"Cheque","debit",37692,"03:29:11",2020-07-11,"Open","7107204",0,"","USA-WV25984","",3
"9509",2028960,47,22318,436,61331,"Cheque","debit",22832,"02:04:18",2020-07-11,"Open","3297399",0,"","USA-WV25984","",3
"9516",2800735,47,22318,436,61331,"Cheque","debit",27587,"03:46:07",2020-07-11,"Open","2463809",0,"","USA-WV25984","",3
"9519",3976326,47,22318,436,61331,"Cheque","debit",22772,"03:26:55",2020-07-11,"Open","5323500",0,"","USA-WV25984","",3
"9520",6120111,47,22318,436,61331,"Cheque","debit",45992,"01:55:52",2020-07-11,"Open","4891366",0,"","USA-WV25984","",3
"9525",394222,47,22318,436,61331,"Cheque","debit",33568,"01:21:01",2020-07-11,"Open","4368750",0,"","USA-WV25984","",3
"9526",6982563,47,22318,436,61331,"Cheque","debit",25281,"02:58:33",2020-07-11,"Open","5589571",0,"","USA-WV25984","",3
"9528",1868144,47,22318,436,61331,"Cheque","debit",34010,"01:01:23",2020-07-11,"Open","5347982",0,"","USA-WV25984","",3
"9532",3887738,47,22318,436,61331,"Cheque","debit",49055,"01:33:12",2020-07-11,"Open","436761",0,"","USA-WV25984","",3
"9533",1755385,47,22318,436,61331,"Cheque","debit",44880,"00:10:59",2020-07-11,"Open","3034547",0,"","USA-WV25984","",3
"9536",2242086,47,22318,436,61331,"Cheque","debit",36273,"00:27:31",2020-07-11,"Open","7395547",0,"","USA-WV25984","",3
"9541",5720360,47,22318,436,61331,"Cheque","debit",38261,"00:08:40",2020-07-11,"Open","9149556",0,"","USA-WV25984","",3
"9543",2749606,47,22318,436,61331,"Cheque","debit",28876,"03:26:28",2020-07-11,"Open","5402019",0,"","USA-WV25984","",3
"9544",1098165,47,22318,436,61331,"Cheque","debit",32257,"00:26:59",2020-07-11,"Open","3502590",0,"","USA-WV25984","",3
"9547",3975130,47,22318,436,61331,"Cheque","debit",43005,"00:46:42",2020-07-11,"Open","4255332",0,"","USA-WV25984","",3
"9553",8097402,47,22318,436,61331,"Cheque","debit",49407,"01:45:59",2020-07-11,"Open","5686102",0,"","USA-WV25984","",3
"9555",7268826,47,22318,436,61331,"Cheque","debit",22640,"00:22:57",2020-07-11,"Open","4410705",0,"","USA-WV25984","",3
"9556",8577847,47,22318,436,61331,"Cheque","debit",42100,"00:50:03",2020-07-11,"Open","5104760",0,"","USA-WV25984","",3
"9565",4653849,47,22318,436,61331,"Cheque","debit",32777,"01:18:26",2020-07-11,"Open","5648383",0,"","USA-WV25984","",3
"9567",2107507,47,22318,436,61331,"Cheque","debit",30108,"01:13:44",2020-07-11,"Open","9913435",0,"","USA-WV25984","",3
"9568",4197153,47,22318,436,61331,"Cheque","debit",26572,"00:52:04",2020-07-11,"Open","9671934",0,"","USA-WV25984","",3
"9570",4673316,47,22318,436,61331,"Cheque","debit",42985,"03:01:00",2020-07-11,"Open","1068145",0,"","USA-WV25984","",3
"9577",1583251,191,45192,543,26199,"Wire","debit",47272,"00:16:16",2020-07-11,"Open","",6293763,"","USA-AZ86004","",3
"9580",1810125,191,45192,543,26199,"Wire","debit",26058,"02:48:58",2020-07-11,"Open","",8784265,"","USA-AZ86004","",3
"9587",2810185,191,45192,543,26199,"Wire","debit",45011,"00:15:55",2020-07-11,"Open","",2049719,"","USA-AZ86004","",3
"9590",377977,191,45192,543,26199,"Wire","debit",35350,"00:34:44",2020-07-11,"Open","",3687516,"","USA-AZ86004","",3
"9595",6855796,191,45192,543,26199,"Wire","debit",32425,"00:03:04",2020-07-11,"Open","",9481031,"","USA-AZ86004","",3
"9596",2476531,191,45192,543,26199,"Wire","debit",40507,"00:47:16",2020-07-11,"Open","",8390865,"","USA-AZ86004","",3
"9598",7441860,191,45192,543,26199,"Wire","debit",49851,"02:51:01",2020-07-11,"Open","",1701380,"","USA-AZ86004","",3
