"","customerId","primaryAccountNumber","balance","Salary","firstName","lastName","middleName","alias","passport","fatherLastName","fatherFirstName","fatherMiddleName","spouseLastName","spouseFirstName","spouseMiddleName","dateOfBirth","marital_Status","addressLine1","addressLine2","addressCity","addressZipCode","addressState","addressCountry","primaryPhone","secondaryPhone","landLinePhone","primaryEmailId","secondaryEmailId","primaryOccupation","primaryOccupationEmployerName","primaryOccupationAddressLine1","primaryOccupationAddressLine2","primaryOccupationAddressCity","primaryOccupationAddressZipCode","primaryOccupationAddressState","primaryOccupationAddressCountry","primaryOccupationPrimaryPhone","primaryOccupationSecondaryPhone","debitCardNo","primaryBranchcode","accountType","kyc_cluster"
"214",214,57837,15087,60348,"Nancy","Rivera","Willie","Rivera","869907950-8","Lewis","Cheryl","Gerald","Robertson","Joyce","Melissa","15-Jun-72","Married","25 Cordelia Terrace","42760 John Wall Parkway","Agraharam",532663,"Andhra Pradesh","USA",9561752636,8781966483,9364268633,"mrobertson5x@theglobeandmail.com","mrobertson5x@amazonaws.com","Private","cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui","968 John Wall Point","6 Mayfield Trail","Agraharam",532663,"Andhra Pradesh","India",8946195632,8811226745,9092001627,"USA-AZ86004","Current",1
"465",465,58165,15109,60436,"Phillip","Ruiz","Gloria","Ruiz","323305315-0","Hansen","Harold","Alan","","","","30-Apr-87","Divorced","1 Starling Junction","25 Cambridge Place","Agraharam",532663,"Andhra Pradesh","USA",9741159419,8929612296,9031660607,"dhuntcw@statcounter.com","dhuntcw@deliciousdays.com","Private","integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo","84 Golf Course Terrace","97 Haas Avenue","Agraharam",532663,"Andhra Pradesh","India",8101321660,8797333552,9715012695,"USA-NM87002","Current",1
"153",153,58978,30227,120908,"Aaron","Mitchell","Philip","Mitchell","850002807-6","Fields","Lawrence","Wayne","","","","19-Jul-12","Divorced","86 Arrowood Drive","42901 Ridgeway Parkway","Agraharam",532663,"Andhra Pradesh","USA",8832212925,9630755748,9562039203,"dmills48@pen.io","dmills48@netvibes.com","Public","cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec","2802 Lyons Junction","0567 Eliot Street","R S",395003,"Gujarat","India",8793950911,9038448759,8782263815,"USA-IN46815","Savings",1
"413",413,58981,41043,164172,"Virginia","Alvarez","Kevin","Alvarez","738273134-0","Edwards","Steve","Ralph","Cunningham","Amy","Ann","31-Jan-13","Married","16160 Ridgeway Court","64292 Annamark Center","Agraharam",532663,"Andhra Pradesh","USA",8512388683,9843189262,9273417235,"acunninghambg@sciencedirect.com","acunninghambg@newsvine.com","Private","risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet","627 Monica Road","428 Melvin Hill","Agraharam",532663,"Andhra Pradesh","India",8888050999,8804516227,8343437511,"USA-MS39466","Current",1
"676",676,59049,38607,154428,"Angela","Washington","Lois","Washington","684885995-8","Fowler","Angela","Phillip","","","","31-Jan-83","Divorced","0 Havey Way","1 Northridge Drive","Sadar Bazar",281002,"Uttar Pradesh","USA",9208190642,9878867025,8411687966,"cfullerir@nbcnews.com","cfullerir@oakley.com","Private","enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue","6012 2nd Court","3908 Dwight Avenue","Sadar Bazar",281002,"Uttar Pradesh","India",8944187693,8748586803,9820780568,"USA-AZ86322","Current",1
"860",860,59330,38285,153140,"Gregory","Stevens","Jesse","Stevens","141044295-0","Moore","Martin","Anthony","","","","19-Sep-11","Unmarried","1 Porter Point","3177 Mccormick Place","R S",395003,"Gujarat","USA",9600559983,8712631283,8306733969,"gfranklinnv@deliciousdays.com","gfranklinnv@imgur.com","Private","sed accumsan felis ut at dolor quis odio consequat varius integer","67632 Dottie Alley","5 Scott Crossing","Sadar Bazar",281002,"Uttar Pradesh","India",9039381153,9383909901,8534286184,"USA-ND58444","Current",1
"892",892,59565,38454,153816,"Marilyn","Smith","William","Smith","979495167-6","Reyes","Frank","Emily","","","","09-Nov-90","Divorced","39 Dottie Street","0630 Nobel Way","R S",395003,"Gujarat","USA",9592215044,9228376664,8526487041,"tnguyenor@mashable.com","tnguyenor@rambler.ru","Private","orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras","80737 Fair Oaks Terrace","57 Jenna Place","Sadar Bazar",281002,"Uttar Pradesh","India",8133439550,9380043268,9361561534,"USA-WA98116","Savings",1
"234",234,59631,20503,82012,"Justin","King","Angela","King","416950986-2","Evans","Nancy","Martin","Wood","Louis","Maria","10-May-96","Married","3794 Bobwhite Pass","8 Algoma Lane","R S",395003,"Gujarat","USA",9118170615,9709005632,9689507439,"mwood6h@posterous.com","mwood6h@washington.edu","Private","lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere","41 Main Street","228 Elmside Crossing","Sadar Bazar",281002,"Uttar Pradesh","India",9738582478,8520442323,8521718158,"USA-WV25984","Savings",1
"693",693,59656,37697,150788,"Joe","Robertson","Sean","Robertson","076455636-3","Carter","Gary","Roy","Sims","Alice","Antonio","02-Aug-05","Married","5 Dunning Pass","760 Thierer Terrace","R S",395003,"Gujarat","USA",9316944406,8196640115,9753848122,"asimsj8@state.gov","asimsj8@oracle.com","Private","curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor","86748 Park Meadow Alley","98 Morningstar Place","R S",395003,"Gujarat","India",8238537151,9110193458,8896336655,"USA-GA30519","Current",1
"505",505,59686,16275,65100,"Melissa","Roberts","Martin","Roberts","715237011-7","Williams","Carl","Tina","","","","03-Apr-13","Unmarried","15 Melby Pass","216 Union Drive","R S",395003,"Gujarat","USA",8520591964,9375781187,8909738794,"pwoodse0@china.com.cn","pwoodse0@imgur.com","Private","proin eu mi nulla ac enim in tempor turpis nec","4295 Summit Circle","6 Heffernan Court","Sadar Bazar",281002,"Uttar Pradesh","India",9087467930,8622705428,8612137349,"USA-WV25984","Current",1
"639",639,59947,19011,76044,"Theresa","Hunter","Nicholas","Hunter","705670314-3","Hall","Timothy","Angela","","","","08-Nov-81","Unmarried","808 Esch Way","5005 Chinook Crossing","Sadar Bazar",281002,"Uttar Pradesh","USA",9197552454,8190928114,8891963800,"tromerohq@ft.com","tromerohq@theglobeandmail.com","Private","dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit","1 Eagle Crest Junction","2037 Lawn Lane","R S",395003,"Gujarat","India",9396887396,8664126040,9487830351,"USA-LA70301","Current",1
"657",657,60164,30077,120308,"Evelyn","Butler","Nicholas","Butler","587537259-1","Sanchez","William","Helen","","","","24-Jun-03","Divorced","0 Upham Circle","55483 Stephen Circle","Agraharam",532663,"Andhra Pradesh","USA",8565780113,9384358451,9420268713,"clarsoni8@columbia.edu","clarsoni8@bandcamp.com","Private","augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum","62683 Oak Valley Place","847 Brickson Park Avenue","Agraharam",532663,"Andhra Pradesh","India",8221477543,8524142181,9715578309,"USA-LA70301","Savings",1
"606",606,60175,12515,50060,"Joshua","Jacobs","Earl","Jacobs","620416110-5","Owens","Thomas","Earl","","","","28-Jan-08","Unmarried","113 Loftsgordon Parkway","3195 Luster Parkway","Agraharam",532663,"Andhra Pradesh","USA",9469397925,8836395457,9136909826,"bsanchezgt@studiopress.com","bsanchezgt@rediff.com","Private","pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla","38972 Coolidge Alley","84 Lukken Trail","Agraharam",532663,"Andhra Pradesh","India",8681337636,9351681434,9487507577,"USA-NV89014","Current",1
"766",766,60249,25866,103464,"Janet","Sims","Steven","Sims","654586307-X","Watkins","Joshua","Henry","","","","03-Sep-95","Divorced","1558 Clove Circle","83 Ridge Oak Pass","Agraharam",532663,"Andhra Pradesh","USA",9028394465,8204213790,8792670225,"ehansonl9@domainmarket.com","ehansonl9@nsw.gov.au","Private","cursus vestibulum proin eu mi nulla ac enim in tempor turpis","229 Sage Way","3 Summerview Circle","Sadar Bazar",281002,"Uttar Pradesh","India",8384008159,9343262219,8786506095,"USA-WV25984","Savings",1
"864",864,60256,38402,153608,"Scott","Tucker","Amanda","Tucker","933722581-6","Foster","Jonathan","Jennifer","Graham","Jack","David","03-Jun-15","Married","7904 Sutherland Way","499 New Castle Point","Agraharam",532663,"Andhra Pradesh","USA",9712562365,8888939445,8824532079,"dgrahamnz@eventbrite.com","dgrahamnz@cargocollective.com","Private","parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque","07 Sauthoff Junction","426 Onsgard Hill","Agraharam",532663,"Andhra Pradesh","India",8458641133,9642819761,8504073840,"USA-NV89014","Current",1
"81",81,60511,28197,112788,"Nicole","Daniels","Karen","Daniels","952376932-4","Fields","Ernest","Tina","","","","14-Jul-86","Divorced","85926 Trailsway Way","166 Cody Pass","Sadar Bazar",281002,"Uttar Pradesh","USA",9828814371,8423200533,9399474121,"ebell28@goo.gl","ebell28@intel.com","Public","vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo","765 Red Cloud Park","7157 Di Loreto Crossing","Agraharam",532663,"Andhra Pradesh","India",8111129750,8876133359,9628770648,"USA-PA19526","Savings",1
"779",779,60896,30987,123948,"Janet","Allen","Dorothy","Allen","647000757-0","Carpenter","Charles","Stephanie","","","","29-Jul-86","Divorced","7991 Drewry Terrace","79 Butternut Place","R S",395003,"Gujarat","USA",8748894790,9454211581,9599385890,"dturnerlm@woothemes.com","dturnerlm@scientificamerican.com","Private","dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante","6491 Briar Crest Circle","1 Welch Park","R S",395003,"Gujarat","India",9451809425,9055897328,8996502894,"USA-AR72703","Current",1
"599",599,60899,18852,75408,"Keith","Wallace","Kenneth","Wallace","272641532-6","Mills","Judith","Kathryn","","","","19-Nov-75","Unmarried","55 Norway Maple Way","811 Village Trail","R S",395003,"Gujarat","USA",8713854623,9083506550,9315011573,"jturnergm@oakley.com","jturnergm@wp.com","Private","donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo","94 Buena Vista Alley","62680 Dovetail Plaza","R S",395003,"Gujarat","India",8690643648,8220464074,9157851895,"USA-KS67212","Savings",1
"719",719,61061,41540,166160,"Paula","Hayes","Jacqueline","Hayes","281665401-X","Hunter","Lawrence","Shawn","","","","09-Apr-96","Unmarried","484 Elmside Lane","15 Center Drive","Agraharam",532663,"Andhra Pradesh","USA",9857297008,8918051366,8450295183,"tellisjy@artisteer.com","tellisjy@google.ca","Private","primis in faucibus orci luctus et ultrices posuere cubilia curae","8695 Dapin Drive","3 Cascade Parkway","Sadar Bazar",281002,"Uttar Pradesh","India",8807902790,9098537160,9545147860,"USA-AZ86322","Current",1
"48",48,61417,30870,123480,"Juan","Freeman","Sharon","Freeman","334003004-9","Wallace","Stephanie","Kimberly","","","","12-Oct-04","Unmarried","90131 Hooker Junction","7 Blaine Alley","Sadar Bazar",281002,"Uttar Pradesh","USA",9750171583,8608364948,9696316921,"nwilson1b@blogspot.com","nwilson1b@scribd.com","Public","felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu","90434 Little Fleur Road","1 Oxford Crossing","Sadar Bazar",281002,"Uttar Pradesh","India",8504326792,8909384738,9503637404,"USA-MN55406","Current",1
"815",815,61504,27950,111800,"Catherine","Dixon","Larry","Dixon","800253620-7","Martin","George","Louise","","","","09-Dec-81","Divorced","7225 Hudson Trail","9141 Gateway Plaza","Agraharam",532663,"Andhra Pradesh","USA",8138487847,9863379212,8768247515,"volivermm@wsj.com","volivermm@stanford.edu","Private","aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non","8631 Forest Dale Parkway","30299 Butternut Parkway","R S",395003,"Gujarat","India",8796345337,8756932449,8476114770,"USA-AR72703","Savings",1
"303",303,61515,26973,107892,"Kelly","Jenkins","Gloria","Jenkins","092804807-1","Fields","Margaret","Albert","","","","17-Aug-04","Unmarried","5 Oriole Center","8 Dryden Street","R S",395003,"Gujarat","USA",8552895632,9498417513,9657333554,"afox8e@cnbc.com","afox8e@cam.ac.uk","Private","penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue","261 Killdeer Road","66806 Haas Hill","R S",395003,"Gujarat","India",8497626749,9604083971,8314424658,"USA-MO63901","Current",1
"44",44,61653,36377,145508,"Bobby","Brown","Samuel","Brown","234669816-4","Stanley","Jeffrey","Raymond","","","","26-Nov-11","Divorced","06901 John Wall Pass","25927 Fairview Court","R S",395003,"Gujarat","USA",8977901441,8716206455,8565741214,"ahawkins17@accuweather.com","ahawkins17@networksolutions.com","Public","sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede","1 Hauk Circle","2103 Brown Drive","Agraharam",532663,"Andhra Pradesh","India",8528579163,9144111955,8277604486,"USA-OH44136","Current",1
"241",241,61788,11358,45432,"Donald","Meyer","Karen","Meyer","036000485-7","Torres","Martin","Betty","Duncan","Marilyn","Jennifer","22-Jan-98","Married","8713 North Plaza","391 Elka Circle","Sadar Bazar",281002,"Uttar Pradesh","USA",9462215612,9827828430,8481811642,"jduncan6o@baidu.com","jduncan6o@ft.com","Private","ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at","7 Meadow Valley Place","74 Fairview Point","Agraharam",532663,"Andhra Pradesh","India",8181414051,8546428204,9732436590,"USA-ND58444","Savings",1
"909",909,61804,15580,62320,"Susan","Elliott","Lisa","Elliott","807302330-X","Flores","Scott","Doris","","","","19-Mar-70","Unmarried","05166 Arkansas Circle","96 Mariners Cove Way","Agraharam",532663,"Andhra Pradesh","USA",9495167879,9589146927,9444201615,"sgreenep8@google.fr","sgreenep8@hao123.com","Private","est phasellus sit amet erat nulla tempus vivamus in felis eu sapien","9421 Elmside Way","21969 Fairview Court","Agraharam",532663,"Andhra Pradesh","India",9150037814,9573965463,9629851780,"USA-NC28743","Savings",1
"26",26,61805,12400,49600,"Marie","Grant","Joe","Grant","326569573-5","Price","Barbara","Sandra","Thompson","Carolyn","Donald","24-Jun-03","Married","78 Waxwing Drive","934 Dayton Road","R S",395003,"Gujarat","USA",9675847674,8665054533,8675007826,"dthompsonp@fema.gov","dthompsonp@csmonitor.com","Public","id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at","3 West Crossing","6 Hoffman Way","Agraharam",532663,"Andhra Pradesh","India",9242505246,9409121892,9085259943,"USA-AZ85737","Current",1
"546",546,61885,13222,52888,"Mary","Hamilton","Benjamin","Hamilton","025780946-5","Lawson","Tammy","Phyllis","Rice","Anthony","Stephen","21-Apr-85","Married","684 Buell Park","58389 Lakeland Trail","Agraharam",532663,"Andhra Pradesh","USA",8532924730,9060921789,8920969217,"sricef5@answers.com","sricef5@businessinsider.com","Private","ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam","0204 Kedzie Park","51 Hintze Drive","Sadar Bazar",281002,"Uttar Pradesh","India",8834230394,9542565704,8997148090,"USA-AZ85381","Current",1
"824",824,62307,12624,50496,"Anne","Long","Julie","Long","892964453-8","Knight","Lawrence","Philip","","","","08-Nov-71","Unmarried","6 Merry Pass","4225 Oak Court","R S",395003,"Gujarat","USA",8114979209,8115356106,9892621526,"vsimpsonmv@google.com","vsimpsonmv@patch.com","Private","hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero","9556 Commercial Road","976 Memorial Terrace","Sadar Bazar",281002,"Uttar Pradesh","India",8107546864,9159786610,9218229032,"USA-AZ85381","Savings",1
"18",18,62614,32568,130272,"Cheryl","Frazier","Marie","Frazier","057010819-5","Hansen","Alice","Howard","Bishop","Carlos","Marie","30-Mar-96","Married","271 Dorton Alley","039 Trailsway Plaza","Agraharam",532663,"Andhra Pradesh","USA",9422267811,8100422157,8506704519,"mbishoph@newsvine.com","mbishoph@bigcartel.com","Public","odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac","34657 Fairfield Parkway","61595 Reinke Trail","R S",395003,"Gujarat","India",8609463027,8986643257,8470680428,"USA-WA98116","Current",1
"776",776,62651,37693,150772,"Donald","Mason","Helen","Mason","493348694-8","Peters","Victor","Christine","","","","31-May-92","Unmarried","290 Jenna Road","547 Artisan Terrace","R S",395003,"Gujarat","USA",9012637786,8116733270,9251465890,"nstevenslj@apache.org","nstevenslj@howstuffworks.com","Private","ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis","294 Esch Avenue","22087 Dapin Avenue","Agraharam",532663,"Andhra Pradesh","India",9801039276,8327356543,9635418126,"USA-KS67337","Savings",1
"274",274,62701,30106,120424,"Mary","Foster","Billy","Foster","605188221-9","Williams","Kathleen","Julie","","","","27-Aug-86","Unmarried","16273 Bluejay Plaza","4 Sunfield Pass","Agraharam",532663,"Andhra Pradesh","USA",8180853838,9313711489,9559835221,"rcastillo7l@biblegateway.com","rcastillo7l@mayoclinic.com","Private","dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut","86 Waubesa Street","660 Mesta Alley","R S",395003,"Gujarat","India",9389702303,8874225632,8708105818,"USA-ME4947","Savings",1
"486",486,62814,20483,81932,"Rose","Henry","Anna","Henry","397860835-9","Schmidt","Joe","James","Gilbert","Alice","Justin","21-Oct-71","Married","31 Center Hill","04284 Erie Center","Agraharam",532663,"Andhra Pradesh","USA",8918123192,9761559698,8913319024,"jgilbertdh@state.tx.us","jgilbertdh@cafepress.com","Private","adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in","7306 Onsgard Road","86 Meadow Vale Parkway","Sadar Bazar",281002,"Uttar Pradesh","India",8143950856,9531865914,8562467565,"USA-AZ85381","Current",1
"117",117,62972,26340,105360,"Cynthia","Gordon","Earl","Gordon","856821355-3","Palmer","Steven","Jonathan","","","","26-Jul-74","Divorced","10488 Texas Street","332 Corry Road","Sadar Bazar",281002,"Uttar Pradesh","USA",8368657194,9318953048,8190005706,"jlane38@prnewswire.com","jlane38@china.com.cn","Public","blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis","817 Judy Drive","82 Grayhawk Point","Sadar Bazar",281002,"Uttar Pradesh","India",9455843470,8761999510,8847655029,"USA-KS67212","Savings",1
"843",843,63081,14257,57028,"Jacqueline","Welch","Diana","Welch","062129284-2","Wood","Ronald","Victor","","","","01-Aug-07","Unmarried","92024 Homewood Terrace","137 Coolidge Point","Sadar Bazar",281002,"Uttar Pradesh","USA",8484254822,8540386798,8102981710,"lmontgomeryne@naver.com","lmontgomeryne@amazon.co.jp","Private","consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla","79406 Scoville Drive","5 Moulton Way","Agraharam",532663,"Andhra Pradesh","India",8553659882,9386793636,8847445371,"USA-OH44136","Current",1
"575",575,63083,33378,133512,"Lois","Gibson","Chris","Gibson","851398375-6","Reyes","Phyllis","Earl","","","","06-Dec-04","Unmarried","66 Ryan Pass","3 Kings Drive","Agraharam",532663,"Andhra Pradesh","USA",9218913758,8507534661,9656183758,"mlawrencefy@auda.org.au","mlawrencefy@miitbeian.gov.cn","Private","in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla","21009 Melody Center","8677 Kropf Junction","R S",395003,"Gujarat","India",8795289640,9068705532,9322962261,"USA-KS67337","Savings",1
"426",426,63095,25977,103908,"Kathy","Kim","Bruce","Kim","104669738-2","Perez","Earl","Henry","Spencer","Emily","Nicole","17-Sep-94","Married","5389 Del Sol Terrace","404 Raven Park","Agraharam",532663,"Andhra Pradesh","USA",9556368298,9863001296,9558814806,"nspencerbt@skype.com","nspencerbt@php.net","Private","in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus","6 Village Trail","4 Dakota Lane","Agraharam",532663,"Andhra Pradesh","India",9849998669,8738100147,9727839801,"USA-KS67212","Savings",1
"456",456,63233,24623,98492,"Fred","Kelly","Ryan","Kelly","698794907-7","Smith","Aaron","Fred","Ryan","Fred","Victor","27-Sep-01","Married","554 Helena Trail","5010 Roxbury Point","Sadar Bazar",281002,"Uttar Pradesh","USA",8559328377,9849164747,8330029403,"vryancn@free.fr","vryancn@jugem.jp","Private","tempus semper est quam pharetra magna ac consequat metus sapien ut","239 Stoughton Circle","3 Dapin Hill","Agraharam",532663,"Andhra Pradesh","India",9367789440,9451296750,8915510677,"USA-ME4947","Savings",1
"443",443,63333,35130,140520,"Antonio","Mccoy","Louise","Mccoy","278410326-9","Hansen","Thomas","Matthew","","","","23-Dec-05","Divorced","53564 Lunder Point","476 Birchwood Center","Sadar Bazar",281002,"Uttar Pradesh","USA",8859635922,8571158724,9710978340,"dbrooksca@cyberchimps.com","dbrooksca@so-net.ne.jp","Private","eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum","7487 Killdeer Center","41018 Manley Parkway","Agraharam",532663,"Andhra Pradesh","India",8673360367,9769912643,8379654337,"USA-ND58444","Current",1
"612",612,63598,37359,149436,"Anne","Payne","Gloria","Payne","696805328-4","Arnold","Christina","Lawrence","","","","28-Jan-90","Unmarried","9637 Namekagon Alley","1508 Beilfuss Pass","R S",395003,"Gujarat","USA",8718251182,8845252798,9784761915,"sharpergz@xing.com","sharpergz@cpanel.net","Private","potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient","0667 Starling Center","81462 Westport Point","Agraharam",532663,"Andhra Pradesh","India",9155746127,9557508608,9661169021,"USA-CT6492","Savings",1
"716",716,63705,10581,42324,"Sandra","King","Kelly","King","563668361-8","Evans","Janet","Linda","Hughes","Martin","Gregory","24-Aug-79","Married","85417 Clove Parkway","5384 Union Junction","R S",395003,"Gujarat","USA",9561584192,8111659650,9075810296,"ghughesjv@amazon.com","ghughesjv@cnn.com","Private","ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent","07490 Farragut Center","514 Schiller Drive","Sadar Bazar",281002,"Uttar Pradesh","India",9476937262,9680944635,9635800035,"USA-NV89014","Savings",1
"352",352,64034,39721,158884,"Chris","Spencer","Kathryn","Spencer","725694157-9","Taylor","Dennis","Steve","","","","08-Feb-06","Divorced","839 Village Way","93611 Warbler Hill","R S",395003,"Gujarat","USA",9709582437,9175165697,8464063511,"tmorales9r@fda.gov","tmorales9r@economist.com","Private","viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper","9539 Springs Way","37 Sommers Park","R S",395003,"Gujarat","India",8106327860,9518223479,9857302795,"USA-OH44136","Current",1
"193",193,64341,38141,152564,"Patrick","Wilson","Billy","Wilson","853547703-9","Rice","Karen","Keith","Williamson","Brenda","Ryan","06-Apr-71","Married","091 Arrowood Road","62 Karstens Way","Agraharam",532663,"Andhra Pradesh","USA",9239180725,8850511167,8496867764,"rwilliamson5c@seattletimes.com","rwilliamson5c@noaa.gov","Private","morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh","9467 Susan Plaza","9 Butterfield Park","R S",395003,"Gujarat","India",8489692846,9653144078,8998812611,"USA-OH44136","Current",1
"484",484,64536,10957,43828,"Karen","Payne","William","Payne","500062087-9","Carroll","Joshua","Julie","","","","31-Dec-80","Divorced","2259 Westport Hill","69662 Karstens Court","R S",395003,"Gujarat","USA",8221159437,8406398519,8691407554,"htorresdf@omniture.com","htorresdf@telegraph.co.uk","Private","pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut","68750 Spohn Park","49 Sage Crossing","Sadar Bazar",281002,"Uttar Pradesh","India",9090885556,8940277470,8575220109,"USA-AZ86322","Current",1
"829",829,64538,21768,87072,"Arthur","Fields","Jean","Fields","714407187-4","Stewart","Heather","Melissa","Wells","Deborah","Philip","21-Nov-09","Married","517 Di Loreto Street","45 Canary Pass","Agraharam",532663,"Andhra Pradesh","USA",8617849662,8930405967,9309855493,"pwellsn0@webs.com","pwellsn0@va.gov","Private","elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo","0371 Transport Point","4662 Little Fleur Hill","R S",395003,"Gujarat","India",9120336886,8463112133,9251560157,"USA-LA70301","Current",1
"740",740,64602,21046,84184,"Margaret","Fowler","Albert","Fowler","908000681-5","Howell","Roger","Matthew","","","","27-Sep-76","Unmarried","3 Hermina Pass","74 Crownhardt Junction","Agraharam",532663,"Andhra Pradesh","USA",9223131314,8531395682,9036671470,"hstonekj@reference.com","hstonekj@google.cn","Private","lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat","76 Northland Parkway","050 Oak Road","Sadar Bazar",281002,"Uttar Pradesh","India",8169795952,9428000650,9725012627,"USA-LA70301","Savings",1
"922",922,64607,41950,167800,"Anna","King","Eric","King","366509698-7","Kim","Richard","Stephanie","Anderson","Harry","Lisa","07-Dec-84","Married","131 Beilfuss Road","547 Banding Drive","Sadar Bazar",281002,"Uttar Pradesh","USA",8401283541,9198273454,8392159635,"landersonpl@netscape.com","landersonpl@guardian.co.uk","Private","turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam","34222 Westerfield Point","3 Old Shore Center","Agraharam",532663,"Andhra Pradesh","India",9404074832,8199692501,9837273864,"USA-MD21874","Savings",1
"894",894,64628,39878,159512,"Anna","Coleman","Adam","Coleman","799986169-3","Armstrong","Janet","Sara","","","","16-Mar-78","Unmarried","28811 Mosinee Trail","17 Talisman Center","R S",395003,"Gujarat","USA",9122507547,9624668944,8311295823,"jwestot@bandcamp.com","jwestot@w3.org","Private","ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at","3 Steensland Circle","7 Calypso Trail","Agraharam",532663,"Andhra Pradesh","India",8671018310,9364144886,8264522383,"USA-AZ85737","Current",1
"970",970,64678,19651,78604,"Carl","Gonzales","Larry","Gonzales","876385713-8","Hamilton","Laura","Jennifer","Mcdonald","Willie","Marie","30-Oct-96","Married","2 Mcguire Trail","9205 Duke Alley","Sadar Bazar",281002,"Uttar Pradesh","USA",9707188108,8403163640,9331493562,"mmcdonaldqx@uiuc.edu","mmcdonaldqx@hc360.com","Private","iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante","372 Dixon Street","474 Knutson Center","Agraharam",532663,"Andhra Pradesh","India",8546834503,8573287544,8790424406,"USA-IN46815","Savings",1
"990",990,64912,42449,169796,"Carolyn","Wells","Johnny","Wells","818020763-3","Alvarez","Lois","Frances","","","","23-Feb-14","Unmarried","22 Westport Drive","5 Nobel Lane","Agraharam",532663,"Andhra Pradesh","USA",9686618501,9586744627,9774959738,"pfergusonrh@github.com","pfergusonrh@rakuten.co.jp","Private","nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim","9820 New Castle Crossing","1 Talisman Place","R S",395003,"Gujarat","India",9189546732,8699635277,8273363369,"USA-MS39466","Savings",1
"961",961,65023,10245,40980,"Frank","Bryant","Paul","Bryant","962616027-6","Scott","Alan","Kathleen","","","","19-Aug-09","Divorced","4 Shopko Hill","94781 Sunbrook Hill","R S",395003,"Gujarat","USA",8939965767,8771504115,8653986309,"krussellqo@craigslist.org","krussellqo@ca.gov","Private","sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a","7860 Cottonwood Lane","48 Anthes Alley","Agraharam",532663,"Andhra Pradesh","India",9114389557,8643000045,9195824986,"USA-CT6492","Savings",1
